filename, num_gunshots, gunshot_location (in seconds), ,,,,,,,,,,,,,,,,,,,,,
d5a15ea9-1077-4e5f-80a1-c4e856231489_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d5a15ea9-1077-4e5f-80a1-c4e856231489_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d5a15ea9-1077-4e5f-80a1-c4e856231489_mean_v0,1,1.746893424,,,,,,,,,,,,,,,,,,,,,,
d5b6bac9-c996-4955-a13d-9cb19e5b372a_chan0_v0,8,0.337891156,1.866485261,3.623854875,5.09276644,5.832267574,6.819795918,7.550181406,8.705918367,,,,,,,,,,,,,,,
d5b6bac9-c996-4955-a13d-9cb19e5b372a_chan1_v0,8,0.336621315,1.865827664,3.584603175,5.091655329,5.831496599,6.819886621,7.549433107,8.705986395,,,,,,,,,,,,,,,
d5b6bac9-c996-4955-a13d-9cb19e5b372a_chan2_v0,8,0.337868481,1.866485261,3.623854875,5.092789116,5.832199546,6.819818594,7.55015873,8.705941043,,,,,,,,,,,,,,,
d5b6bac9-c996-4955-a13d-9cb19e5b372a_chan3_v0,8,0.3369161,1.866462585,3.623786848,5.091768707,5.832108844,6.819727891,7.549750567,8.70585034,,,,,,,,,,,,,,,
d5b6bac9-c996-4955-a13d-9cb19e5b372a_chan4_v0,8,0.337278912,1.866439909,3.623786848,5.092675737,5.832108844,6.820544218,7.549750567,8.705873016,,,,,,,,,,,,,,,
d5b6bac9-c996-4955-a13d-9cb19e5b372a_chan5_v0,8,0.33723356,1.865759637,3.6238322,5.09244898,5.832244898,6.819795918,7.55015873,8.705941043,,,,,,,,,,,,,,,
d5b6bac9-c996-4955-a13d-9cb19e5b372a_chan6_v0,8,0.336598639,1.865804989,3.623922902,5.091655329,5.831473923,6.819886621,7.549410431,8.705986395,,,,,,,,,,,,,,,
d5b6bac9-c996-4955-a13d-9cb19e5b372a_mean_v0,8,0.337913832,1.866507937,3.623854875,5.092743764,5.832244898,6.819818594,7.550113379,8.705963719,,,,,,,,,,,,,,,
d60be857-2a00-49c0-9470-94a34b3de217_chan0_v0,14,1.75,1.989433107,2.156145125,2.293696145,2.43968254,2.703469388,3.001564626,3.191020408,3.381678005,3.578503401,3.771904762,4.105578231,4.355827664,4.437210884,,,,,,,,,
d60be857-2a00-49c0-9470-94a34b3de217_chan1_v0,14,1.510544218,1.75,1.916825397,2.054217687,2.200272109,2.464036281,2.567936508,2.761950113,2.951587302,3.142199546,3.338820862,3.532698413,3.866326531,4.116439909,,,,,,,,,
d60be857-2a00-49c0-9470-94a34b3de217_chan2_v0,14,1.510521542,1.75,1.916780045,2.054172336,2.200272109,2.464036281,2.762176871,2.951564626,3.142426304,3.339047619,3.578276644,3.8661678,4.116371882,4.197891156,,,,,,,,,
d60be857-2a00-49c0-9470-94a34b3de217_chan3_v0,12,1.75,1.989637188,2.156371882,2.439705215,2.703718821,3.001655329,3.190997732,3.381950113,3.578548753,3.772086168,4.10585034,4.35600907,,,,,,,,,,,
d60be857-2a00-49c0-9470-94a34b3de217_chan4_v0,15,1.550657596,1.75,1.956870748,2.094263039,2.240340136,2.504240363,2.608117914,2.802335601,2.991678005,3.182585034,3.379160998,3.572743764,3.906394558,4.156530612,4.238004535,,,,,,,,
d60be857-2a00-49c0-9470-94a34b3de217_chan5_v0,15,1.510634921,1.709909297,1.91675737,2.054058957,2.200272109,2.464081633,2.568004535,2.762222222,2.951405896,3.142312925,3.33893424,3.532494331,3.866213152,4.116462585,4.197845805,,,,,,,,
d60be857-2a00-49c0-9470-94a34b3de217_chan6_v0,14,1.75,1.949297052,2.156281179,2.293673469,2.439750567,2.703469388,3.001655329,3.191020408,3.381836735,3.578526077,3.772154195,4.105804989,4.35585034,4.43739229,,,,,,,,,
d60be857-2a00-49c0-9470-94a34b3de217_mean_v0,13,1.510340136,1.75,2.05414966,2.200226757,2.464036281,2.567936508,2.762063492,2.951405896,3.142335601,3.339024943,3.578253968,3.8661678,4.116371882,,,,,,,,,,
d735d982-c6bb-4a60-9cc7-5c2f6d06da93_chan0_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d735d982-c6bb-4a60-9cc7-5c2f6d06da93_chan1_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d735d982-c6bb-4a60-9cc7-5c2f6d06da93_chan2_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d735d982-c6bb-4a60-9cc7-5c2f6d06da93_chan3_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d735d982-c6bb-4a60-9cc7-5c2f6d06da93_chan4_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d735d982-c6bb-4a60-9cc7-5c2f6d06da93_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d735d982-c6bb-4a60-9cc7-5c2f6d06da93_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d735d982-c6bb-4a60-9cc7-5c2f6d06da93_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d8a66b56-2662-4da5-bd96-2fd21ad87412_chan0_v0,1,1.521678005,,,,,,,,,,,,,,,,,,,,,,
d8a66b56-2662-4da5-bd96-2fd21ad87412_chan1_v0,1,1.519773243,,,,,,,,,,,,,,,,,,,,,,
d8a66b56-2662-4da5-bd96-2fd21ad87412_chan2_v0,1,1.52399093,,,,,,,,,,,,,,,,,,,,,,
d8a66b56-2662-4da5-bd96-2fd21ad87412_chan3_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d8a66b56-2662-4da5-bd96-2fd21ad87412_chan4_v0,1,1.523741497,,,,,,,,,,,,,,,,,,,,,,
d8a66b56-2662-4da5-bd96-2fd21ad87412_chan5_v0,1,1.523764172,,,,,,,,,,,,,,,,,,,,,,
d8a66b56-2662-4da5-bd96-2fd21ad87412_chan6_v0,1,1.516984127,,,,,,,,,,,,,,,,,,,,,,
d8a66b56-2662-4da5-bd96-2fd21ad87412_mean_v0,1,1.522131519,,,,,,,,,,,,,,,,,,,,,,
d93d99f3-6228-41e9-8913-8139726aba27_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d93deacb-1480-45e5-a92b-eb1988fbfd8d_chan0_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d93deacb-1480-45e5-a92b-eb1988fbfd8d_chan1_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d93deacb-1480-45e5-a92b-eb1988fbfd8d_chan2_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d93deacb-1480-45e5-a92b-eb1988fbfd8d_chan3_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d93deacb-1480-45e5-a92b-eb1988fbfd8d_chan4_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d93deacb-1480-45e5-a92b-eb1988fbfd8d_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d93deacb-1480-45e5-a92b-eb1988fbfd8d_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d93deacb-1480-45e5-a92b-eb1988fbfd8d_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d94fe70a-5f33-4b6a-be9d-8a219e20a181_v0,1,1.579274376,,,,,,,,,,,,,,,,,,,,,,
d9c20c59-eb34-4d1e-b2ca-61e9c3532dff_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
d9c20c59-eb34-4d1e-b2ca-61e9c3532dff_v1,2,1.75,3.654693878,,,,,,,,,,,,,,,,,,,,,
d9c20c59-eb34-4d1e-b2ca-61e9c3532dff_v2,2,1.75,3.593945578,,,,,,,,,,,,,,,,,,,,,
da1019cd-4fdd-404c-a76f-e3fa43997a28_chan0_v0,4,1.75,3.183378685,4.70324263,6.314489796,,,,,,,,,,,,,,,,,,,
da1019cd-4fdd-404c-a76f-e3fa43997a28_chan1_v0,4,1.75,3.222698413,4.702743764,6.314399093,,,,,,,,,,,,,,,,,,,
da1019cd-4fdd-404c-a76f-e3fa43997a28_chan2_v0,3,1.75,3.222721088,4.703015873,,,,,,,,,,,,,,,,,,,,
da1019cd-4fdd-404c-a76f-e3fa43997a28_chan3_v0,4,1.75,3.183356009,4.703106576,6.314353741,,,,,,,,,,,,,,,,,,,
da1019cd-4fdd-404c-a76f-e3fa43997a28_chan4_v0,4,1.75,3.182970522,4.702630385,6.314081633,,,,,,,,,,,,,,,,,,,
da1019cd-4fdd-404c-a76f-e3fa43997a28_chan5_v0,4,1.75,3.183333333,4.70324263,6.31446712,,,,,,,,,,,,,,,,,,,
da1019cd-4fdd-404c-a76f-e3fa43997a28_chan6_v0,4,1.75,3.223356009,4.703446712,6.315147392,,,,,,,,,,,,,,,,,,,
da1019cd-4fdd-404c-a76f-e3fa43997a28_mean_v0,4,1.75,3.183333333,4.703219955,6.314421769,,,,,,,,,,,,,,,,,,,
dbaa31e2-dcae-44f3-98c1-7c820d128f78_v0,1,1.667664399,,,,,,,,,,,,,,,,,,,,,,
dc052a9b-032a-4a42-9e73-f022484ccab5_chan0_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
dc052a9b-032a-4a42-9e73-f022484ccab5_chan1_v0,1,1.718752834,,,,,,,,,,,,,,,,,,,,,,
dc052a9b-032a-4a42-9e73-f022484ccab5_chan2_v0,1,1.719229025,,,,,,,,,,,,,,,,,,,,,,
dc052a9b-032a-4a42-9e73-f022484ccab5_chan3_v1,1,1.716938776,,,,,,,,,,,,,,,,,,,,,,
dc052a9b-032a-4a42-9e73-f022484ccab5_chan4_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
dc052a9b-032a-4a42-9e73-f022484ccab5_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
dc052a9b-032a-4a42-9e73-f022484ccab5_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
dc052a9b-032a-4a42-9e73-f022484ccab5_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
dc1d4228-5750-4fc5-a821-e2c6f1dd0b27_mean_v0,6,1.395941043,1.719229025,2.036099773,2.358163265,2.673605442,2.987755102,,,,,,,,,,,,,,,,,
dc81bf4f-7fbb-4169-9dc7-bd658a805cb9_v0,4,1.75,1.97675737,2.164920635,2.338049887,,,,,,,,,,,,,,,,,,,
dd8382ec-b0e9-484a-be37-72d2a73b1ec8_v0,3,1.75,3.483446712,5.049546485,,,,,,,,,,,,,,,,,,,,
dd9aa26c-2b08-41fe-85e3-fbc36613ebb0_chan0_v0,5,1.500770975,1.75,3.092698413,3.313628118,3.508979592,,,,,,,,,,,,,,,,,,
dd9aa26c-2b08-41fe-85e3-fbc36613ebb0_chan1_v0,5,1.75,1.999297052,3.341995465,3.562947846,3.758072562,,,,,,,,,,,,,,,,,,
dd9aa26c-2b08-41fe-85e3-fbc36613ebb0_chan2_v0,5,1.500816327,1.75,3.092698413,3.313650794,3.508979592,,,,,,,,,,,,,,,,,,
dd9aa26c-2b08-41fe-85e3-fbc36613ebb0_chan3_v0,5,1.500725624,1.75,3.09260771,3.313673469,3.509002268,,,,,,,,,,,,,,,,,,
dd9aa26c-2b08-41fe-85e3-fbc36613ebb0_chan4_v0,5,1.500816327,1.75,3.092698413,3.313764172,3.508979592,,,,,,,,,,,,,,,,,,
dd9aa26c-2b08-41fe-85e3-fbc36613ebb0_chan5_v0,5,1.500770975,1.75,3.092721088,3.313718821,3.509002268,,,,,,,,,,,,,,,,,,
dd9aa26c-2b08-41fe-85e3-fbc36613ebb0_chan6_v0,5,1.75,1.999229025,3.341882086,3.56292517,3.758253968,,,,,,,,,,,,,,,,,,
dd9aa26c-2b08-41fe-85e3-fbc36613ebb0_mean_v0,5,1.500793651,1.75,3.092721088,3.313696145,3.509092971,,,,,,,,,,,,,,,,,,
ddecbdf9-bd43-4e10-a485-a25f60fbc608_v0,3,1.649569161,2.724852608,3.801678005,,,,,,,,,,,,,,,,,,,,
df5dad7d-17e3-40bd-96ef-c77246c84283_v0,1,1.637052154,,,,,,,,,,,,,,,,,,,,,,
df68dc19-55f2-401b-af18-3cd2469b10d7_v0,12,1.536575964,1.924739229,2.287029478,2.665328798,3.056689342,3.360997732,3.794829932,4.210725624,4.641995465,5.070702948,5.505192744,5.955306122,,,,,,,,,,,
df9c8055-a6c4-483e-ac29-6da128a2cb18_v0,1,1.680952381,,,,,,,,,,,,,,,,,,,,,,
df9c8055-a6c4-483e-ac29-6da128a2cb18_v1,1,1.681405896,,,,,,,,,,,,,,,,,,,,,,
df9c8055-a6c4-483e-ac29-6da128a2cb18_v2,1,1.682040816,,,,,,,,,,,,,,,,,,,,,,
df9c8055-a6c4-483e-ac29-6da128a2cb18_v3,1,1.681473923,,,,,,,,,,,,,,,,,,,,,,
df9c8055-a6c4-483e-ac29-6da128a2cb18_v4,1,1.661814059,,,,,,,,,,,,,,,,,,,,,,
df9c8055-a6c4-483e-ac29-6da128a2cb18_v5,1,1.680702948,,,,,,,,,,,,,,,,,,,,,,
dfe7960a-4474-4daf-b043-0910a483dc4a_v0,3,1.75,3.439387755,5.240770975,,,,,,,,,,,,,,,,,,,,
e060fe86-8161-48c2-889d-173b29cae7c9_v0,5,1.688594104,2.971995465,4.026099773,5.448390023,6.526984127,,,,,,,,,,,,,,,,,,
e074e5f5-465f-433f-a15d-ac6512ec1de2_chan0_v0,3,1.746848073,2.887709751,3.871315193,,,,,,,,,,,,,,,,,,,,
e074e5f5-465f-433f-a15d-ac6512ec1de2_chan1_v0,3,1.747868481,2.88861678,3.87185941,,,,,,,,,,,,,,,,,,,,
e074e5f5-465f-433f-a15d-ac6512ec1de2_chan2_v0,3,1.747052154,2.887596372,3.871179138,,,,,,,,,,,,,,,,,,,,
e074e5f5-465f-433f-a15d-ac6512ec1de2_chan3_v0,3,1.714058957,2.889070295,3.872698413,,,,,,,,,,,,,,,,,,,,
e074e5f5-465f-433f-a15d-ac6512ec1de2_chan4_v0,3,1.747142857,2.887913832,3.871496599,,,,,,,,,,,,,,,,,,,,
e074e5f5-465f-433f-a15d-ac6512ec1de2_chan5_v0,3,1.75,2.888866213,3.872403628,,,,,,,,,,,,,,,,,,,,
e074e5f5-465f-433f-a15d-ac6512ec1de2_chan6_v0,3,1.75,2.88569161,3.872222222,,,,,,,,,,,,,,,,,,,,
e074e5f5-465f-433f-a15d-ac6512ec1de2_mean_v0,3,1.75,2.886394558,3.870226757,,,,,,,,,,,,,,,,,,,,
e0b5c3ba-b47b-49ff-a727-5946c108798c_chan0_v0,5,1.75,2.273106576,3.240249433,3.658004535,4.120340136,,,,,,,,,,,,,,,,,,
e0b5c3ba-b47b-49ff-a727-5946c108798c_chan1_v0,5,1.75,2.274217687,3.240226757,3.658027211,4.120340136,,,,,,,,,,,,,,,,,,
e0b5c3ba-b47b-49ff-a727-5946c108798c_chan2_v0,5,1.75,2.27430839,3.240226757,3.658027211,4.120362812,,,,,,,,,,,,,,,,,,
e0b5c3ba-b47b-49ff-a727-5946c108798c_chan3_v0,6,1.75,2.274172336,3.240249433,3.657959184,4.12031746,5.083968254,,,,,,,,,,,,,,,,,
e0b5c3ba-b47b-49ff-a727-5946c108798c_chan4_v0,6,1.702131519,2.27276644,3.20814059,3.657709751,4.120045351,5.083650794,,,,,,,,,,,,,,,,,
e0b5c3ba-b47b-49ff-a727-5946c108798c_chan5_v0,6,1.75,2.274195011,3.240249433,3.658004535,4.120362812,5.083900227,,,,,,,,,,,,,,,,,
e0b5c3ba-b47b-49ff-a727-5946c108798c_chan6_v0,5,1.75,2.274217687,3.240272109,3.658027211,4.120362812,,,,,,,,,,,,,,,,,,
e0b5c3ba-b47b-49ff-a727-5946c108798c_mean_v0,5,1.75,2.274240363,3.240181406,3.657936508,4.120272109,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v0,1,1.733786848,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v1,1,1.734739229,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v2,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v3,1,1.72462585,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v4,1,1.721609977,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v5,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v0,1,1.733786848,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v2,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v3,1,1.72462585,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v4,1,1.721609977,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v5,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v0,1,1.733786848,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v1,1,1.734739229,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v2,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v3,1,1.72462585,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v4,1,1.721609977,,,,,,,,,,,,,,,,,,,,,,
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v5,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e31def2b-3a48-4963-9538-b4b0f23f1bf2_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e3223836-7826-4d8d-80df-51071b52c15a_chan0_v0,2,1.53537415,1.75,,,,,,,,,,,,,,,,,,,,,
e3223836-7826-4d8d-80df-51071b52c15a_chan1_v0,2,1.75,1.964648526,,,,,,,,,,,,,,,,,,,,,
e3223836-7826-4d8d-80df-51071b52c15a_chan2_v0,2,1.534807256,1.749750567,,,,,,,,,,,,,,,,,,,,,
e3223836-7826-4d8d-80df-51071b52c15a_chan3_v0,2,1.75,1.965442177,,,,,,,,,,,,,,,,,,,,,
e3223836-7826-4d8d-80df-51071b52c15a_chan4_v0,2,1.534580499,1.75,,,,,,,,,,,,,,,,,,,,,
e3223836-7826-4d8d-80df-51071b52c15a_chan5_v0,2,1.534716553,1.75,,,,,,,,,,,,,,,,,,,,,
e3223836-7826-4d8d-80df-51071b52c15a_chan6_v0,2,1.535260771,1.75,,,,,,,,,,,,,,,,,,,,,
e3223836-7826-4d8d-80df-51071b52c15a_mean_v0,2,1.535668934,1.75,,,,,,,,,,,,,,,,,,,,,
e3e99cf2-0bf9-4ad1-bcba-a7cef98444a5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e4015a40-425e-4a6d-8b20-743abb46c8d9_chan0_v0,1,1.679727891,,,,,,,,,,,,,,,,,,,,,,
e4015a40-425e-4a6d-8b20-743abb46c8d9_chan1_v0,1,1.590068027,,,,,,,,,,,,,,,,,,,,,,
e4015a40-425e-4a6d-8b20-743abb46c8d9_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e468995d-7487-49db-bc18-53077ab0c01d_v0,1,0.75,,,,,,,,,,,,,,,,,,,,,,
e481969e-a5dc-4de9-9300-0b91b66a3a07_chan0_v0,5,1.53861678,1.75,1.946281179,2.159387755,2.359206349,,,,,,,,,,,,,,,,,,
e481969e-a5dc-4de9-9300-0b91b66a3a07_chan1_v0,5,1.538548753,1.75,1.946417234,2.159365079,2.359160998,,,,,,,,,,,,,,,,,,
e481969e-a5dc-4de9-9300-0b91b66a3a07_chan2_v0,5,1.538594104,1.75,1.946281179,2.159319728,2.359183673,,,,,,,,,,,,,,,,,,
e481969e-a5dc-4de9-9300-0b91b66a3a07_chan3_v0,5,1.75,1.96138322,2.157641723,2.370702948,2.570589569,,,,,,,,,,,,,,,,,,
e481969e-a5dc-4de9-9300-0b91b66a3a07_chan4_v0,5,1.53861678,1.75,1.946303855,2.159387755,2.359206349,,,,,,,,,,,,,,,,,,
e481969e-a5dc-4de9-9300-0b91b66a3a07_chan5_v0,5,1.538571429,1.75,1.946281179,2.159342404,2.359183673,,,,,,,,,,,,,,,,,,
e481969e-a5dc-4de9-9300-0b91b66a3a07_chan6_v0,5,1.538594104,1.75,1.946439909,2.159433107,2.359501134,,,,,,,,,,,,,,,,,,
e481969e-a5dc-4de9-9300-0b91b66a3a07_mean_v0,5,1.538684807,1.75,1.946281179,2.159342404,2.359183673,,,,,,,,,,,,,,,,,,
e4aadaa4-c923-40a3-9739-84d021e5be2d_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e4cc254a-6c6e-4d2f-9434-f2a46d8f4f38_v0,7,1.75,1.983877551,2.181088435,2.351950113,2.490589569,2.702267574,2.906213152,,,,,,,,,,,,,,,,
e4f6ae86-2eda-4385-8d37-556bc806b983_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e509bc91-85b5-43cf-9b71-3335089bee0a_chan0_v0,2,1.75,2.470204082,,,,,,,,,,,,,,,,,,,,,
e509bc91-85b5-43cf-9b71-3335089bee0a_chan1_v0,2,1.75,2.528820862,,,,,,,,,,,,,,,,,,,,,
e509bc91-85b5-43cf-9b71-3335089bee0a_chan2_v0,2,1.75,2.529727891,,,,,,,,,,,,,,,,,,,,,
e509bc91-85b5-43cf-9b71-3335089bee0a_chan3_v0,2,1.75,2.529433107,,,,,,,,,,,,,,,,,,,,,
e509bc91-85b5-43cf-9b71-3335089bee0a_chan4_v0,2,1.75,2.530136054,,,,,,,,,,,,,,,,,,,,,
e509bc91-85b5-43cf-9b71-3335089bee0a_chan5_v0,2,1.75,2.458503401,,,,,,,,,,,,,,,,,,,,,
e509bc91-85b5-43cf-9b71-3335089bee0a_chan6_v0,2,1.749070295,2.528820862,,,,,,,,,,,,,,,,,,,,,
e509bc91-85b5-43cf-9b71-3335089bee0a_mean_v0,2,1.75,2.529750567,,,,,,,,,,,,,,,,,,,,,
e582412f-6f23-4af8-93e4-2138dc459306_chan0_v0,3,1.75,1.981179138,2.177437642,,,,,,,,,,,,,,,,,,,,
e582412f-6f23-4af8-93e4-2138dc459306_chan1_v0,3,1.749342404,1.981179138,2.177460317,,,,,,,,,,,,,,,,,,,,
e582412f-6f23-4af8-93e4-2138dc459306_chan2_v0,3,1.75,1.98154195,2.177460317,,,,,,,,,,,,,,,,,,,,
e582412f-6f23-4af8-93e4-2138dc459306_chan3_v0,3,1.75,1.98122449,2.177460317,,,,,,,,,,,,,,,,,,,,
e582412f-6f23-4af8-93e4-2138dc459306_chan4_v0,3,1.518752834,1.75,1.946553288,,,,,,,,,,,,,,,,,,,,
e582412f-6f23-4af8-93e4-2138dc459306_chan5_v0,3,1.75,1.981337868,2.177573696,,,,,,,,,,,,,,,,,,,,
e582412f-6f23-4af8-93e4-2138dc459306_chan6_v0,3,1.75,1.98106576,2.177346939,,,,,,,,,,,,,,,,,,,,
e582412f-6f23-4af8-93e4-2138dc459306_mean_v0,3,1.75,1.981247166,2.177414966,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan0_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan0_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan1_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan1_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan2_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan2_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan3_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan3_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan4_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan4_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan5_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan5_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan6_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_chan6_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_mean_v0,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e73d935b-ddfa-4139-91d6-9d2f68994770_mean_v1,1,1.75,,,,,,,,,,,,,,,,,,,,,,
e782f1a4-8cbd-4335-a97e-d90e744de9f7_chan0_v0,2,1.75,2.936712018,,,,,,,,,,,,,,,,,,,,,
e782f1a4-8cbd-4335-a97e-d90e744de9f7_chan1_v0,2,1.75,2.933628118,,,,,,,,,,,,,,,,,,,,,
e782f1a4-8cbd-4335-a97e-d90e744de9f7_chan2_v0,3,0.718231293,1.75,2.933605442,,,,,,,,,,,,,,,,,,,,
e782f1a4-8cbd-4335-a97e-d90e744de9f7_chan3_v0,2,1.746575964,2.93324263,,,,,,,,,,,,,,,,,,,,,
e782f1a4-8cbd-4335-a97e-d90e744de9f7_chan4_v0,3,0.721632653,1.75,2.936689342,,,,,,,,,,,,,,,,,,,,
e782f1a4-8cbd-4335-a97e-d90e744de9f7_chan5_v0,2,1.75,2.936575964,,,,,,,,,,,,,,,,,,,,,
e782f1a4-8cbd-4335-a97e-d90e744de9f7_chan6_v0,3,0.721428571,1.75,2.936689342,,,,,,,,,,,,,,,,,,,,
e782f1a4-8cbd-4335-a97e-d90e744de9f7_mean_v0,3,0.729070295,1.75,2.936689342,,,,,,,,,,,,,,,,,,,,
e843a6ae-b61e-48bf-bfa4-2fe2cc16e207_v0,2,1.748027211,2.920498866,,,,,,,,,,,,,,,,,,,,,
e843a6ae-b61e-48bf-bfa4-2fe2cc16e207_v1,3,1.632970522,2.361020408,3.041179138,,,,,,,,,,,,,,,,,,,,
e9b3d683-c7ec-4e77-9d3b-963d30d641f7_chan0_v0,5,1.75,2.075555556,3.496462585,3.917324263,4.797482993,,,,,,,,,,,,,,,,,,
e9b3d683-c7ec-4e77-9d3b-963d30d641f7_chan1_v0,5,1.75,2.075510204,3.496553288,3.916712018,4.798117914,,,,,,,,,,,,,,,,,,
e9b3d683-c7ec-4e77-9d3b-963d30d641f7_chan2_v0,5,1.75,2.07553288,3.496394558,3.954285714,4.797437642,,,,,,,,,,,,,,,,,,
e9b3d683-c7ec-4e77-9d3b-963d30d641f7_chan3_v0,6,1.75,2.075600907,3.160816327,3.504285714,3.85952381,4.79829932,,,,,,,,,,,,,,,,,
